Profile-Img,Player,Position,TeamName,Age,Height,Weight,BirthPlace,PreviousClub
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/COOK%2CDamien_NRL_2024_0557.png?center=0.5%2C0.5&preset=player-profile-large,"Damien
Cook",Hooker,Rabbitohs,33,180,88,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MOALE%2C%20Davvy%20NRL_2024_GP0015-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Davvy
Moale",Prop,Rabbitohs,21,186,112,"Christchurch, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/HOST%2CJacob_NRL_2024_0202.png?center=0.5%2C0.5&preset=player-profile-large,"Jacob
Host",2nd Row,Rabbitohs,27,190,105,"Padstow, NSW",St. George Illawarra Dragons
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/ARROW%2CJai_NRL_2024_0449.png?center=0.5%2C0.5&preset=player-profile-large,"Jai
Arrow",Lock,Rabbitohs,29,189,101,"Fairfield, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/KOLOAMANTANGI%2CKeaon%20NRL_2024_GP0016-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Keaon
Koloamatangi",2nd Row,Rabbitohs,26,191,110,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/LE%20BLANC%2CLiam_NRL_2024_1130.png?center=0.5%2C0.5&preset=player-profile-large,"Liam
Le Blanc",Lock,Rabbitohs,19,184,98,"Ingham, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/French%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Matthew
French",Lock,Rabbitohs,24,178,94,"Gosford, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/CHEE%20KAM%2CMichael_NRL_2024_0335.png?center=0.5%2C0.5&preset=player-profile-large,"Michael
Chee Kam",2nd Row,Rabbitohs,32,192,103,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MAMOUZELOS%2CPeter_NRL_2024_0259.png?center=0.5%2C0.5&preset=player-profile-large,"Peter
Mamouzelos",Hooker,Rabbitohs,23,178,85,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/KEPPIE%2C%20Sean%20NRL_2024_GP0009-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sean
Keppie",Prop,Rabbitohs,26,193,110,"Sydney, NSW",Manly-Warringah Sea Eagles
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MITCHELL%2C%20Shaquai%20NRL_2024_GP014301.png?center=0.5%2C0.5&preset=player-profile-large,"Shaquai
Mitchell",Prop,Rabbitohs,28,192,116,"Taree, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/HAVILI%2C%20Siliva%20NRL_2024_GP0018-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Siliva
Havili",Hooker,Rabbitohs,31,178,106,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/JOHNSTON%2C%20Alex%20NRL_2024_GP0270.png?center=0.5%2C0.5&preset=player-profile-large,"Alex
Johnston",Winger,Rabbitohs,29,185,95,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/Bentley-Hape%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Bayleigh
Bentley-Hape",Fullback,Rabbitohs,24,188,90,"Kawakawa, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/GRAHAM%2CCampbell_NRL_2024_0747.png?center=0.5%2C0.5&preset=player-profile-large,"Campbell
Graham",Centre,Rabbitohs,25,197,98,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/WALKER%2CCody_NRL_2024_0656.png?center=0.5%2C0.5&preset=player-profile-large,"Cody
Walker",Five-Eighth,Rabbitohs,34,179,90,"Nowra, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/HAWKINS%2CDean_NRL_2024_0153.png?center=0.5%2C0.5&preset=player-profile-large,"Dean
Hawkins",Halfback,Rabbitohs,25,180,84,"Randwick, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/TEUAPA%2CDion_NRL_2024_0175.png?center=0.5%2C0.5&preset=player-profile-large,"Dion
Teaupa",Five-Eighth,Rabbitohs,22,183,91,"Liverpool, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/Fletcher%20Myers%20Body%20Shot.png?center=0.5%2C0.5&preset=player-profile-large,"Fletcher
Myers",Centre,Rabbitohs,21,187,94,"Newcastle, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/Shibasaki%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Gehamat
Shibasaki",Winger,Rabbitohs,26,187,96,"Townsville, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/TASS%2CIsaiah_NRL_2024_0057.png?center=0.5%2C0.5&preset=player-profile-large,"Isaiah
Tass",Centre,Rabbitohs,25,185,94,"Mackay, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/THOMPSON%2CIzaac_NRL_2024_0496.png?center=0.5%2C0.5&preset=player-profile-large,"Izaac
Tu’itupou Thompson",Centre,Rabbitohs,27,192,102,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/WIGHTON%2CJack_NRL_2024_0356.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
Wighton",Five-Eighth,Rabbitohs,31,190,96,"Orange, NSW",Canberra Raiders
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/GAGAI%2CJacob_NRL_2024_0322.png?center=0.5%2C0.5&preset=player-profile-large,"Jacob
Gagai",Centre,Rabbitohs,28,183,92,"Mackay, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/GRAY%2CJye_NRL_2024_0830.png?center=0.5%2C0.5&preset=player-profile-large,"Jye
Gray",Five-Eighth,Rabbitohs,20,170,78,"Liverpool, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/ILIAS%2CLachlan%20NRL_2024_GP0017-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Lachlan
Ilias",Halfback,Rabbitohs,24,184,92,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MITCHELL%2CLatrell%20NRL_2024_GP0348.png?center=0.5%2C0.5&preset=player-profile-large,"Latrell
Mitchell",Fullback,Rabbitohs,27,193,102,"Taree, NSW",Sydney Roosters
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/TE%20HAU%2CLeon_NRL_2024_0889.png?center=0.5%2C0.5&preset=player-profile-large,"Leon
Te Hau",Winger,Rabbitohs,21,186,90,"Logan, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/Skelton%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Leonard
Skelton",Centre,Rabbitohs,22,186,91,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/KENNAR%2CRichie_NRL_2024_0410.png?center=0.5%2C0.5&preset=player-profile-large,"Richard
Kennar",Winger,Rabbitohs,29,185,101,"Apia, Samoa",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MILNE%2CTaane%20NRL_2024_GP0012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Taane
Milne",Centre,Rabbitohs,29,183,102,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/CRICHTON%2C%20Angus%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Angus
Crichton",2nd Row,Roosters,28,187,102,"Temora, NSW",South Sydney Rabbitohs
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Benaiah
Ioelu",Hooker,Roosters,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/STEEP%2C%20Blake%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Blake
Steep",Lock,Roosters,19,185,98,"Port Macquarie, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/SMITH%2C%20Brandon%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Brandon
Smith",Hooker,Roosters,28,180,94,"Waiheke Island, NZ",Melbourne Storm
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/WATSON%2C%20Connor%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Connor
Watson",Lock,Roosters,28,177,89,"Dubbo, NSW",Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/VAA%2C%20De%20La%20Salle%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"De La Salle
Va'a",Prop,Roosters,19,198,114,Samoa,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/BUTCHER%2C%20Egan%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Egan
Butcher",2nd Row,Roosters,24,187,96,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/WAEREA-HARGREAVES%2C%20Jared%20NRL%202024%20GP0005-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jared
Waerea-Hargreaves",Prop,Roosters,35,193,108,"Rotorua, NZ",Manly-Warringah Sea Eagles
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/COLLINS%2C%20Lindsay%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Lindsay
Collins",Prop,Roosters,28,194,106,"Brisbane, QLD",-
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Max
McCathie",2nd Row,Roosters,,,2023,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/BUTCHER%2C%20Nat%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Nat
Butcher",Lock,Roosters,27,184,97,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/WHYTE%2C%20Naufahu%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Naufahu
Whyte",2nd Row,Roosters,22,192,106,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/FOKETI%2C%20Salesi%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Salesi
Foketi",2nd Row,Roosters,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/TUPOUNIUA%2C%20Sitili%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sitili
Tupouniua",2nd Row,Roosters,27,186,101,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/LENIU%2C%20Spencer%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Spencer
Leniu",Prop,Roosters,23,183,110,"Auckland, NZ",Penrith Panthers
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/MAY%2C%20Terrell%20NRL%202024%20GP0003-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Terrell
May",Prop,Roosters,25,183,108,"Blacktown, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/MORIARTY%2C%20Tyler%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Tyler
Moriarty",Hooker,Roosters,21,,,-,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/RADLEY%2C%20Victor%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Victor
Radley",Lock,Roosters,26,182,92,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/VAA%2C%20Xavier%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Xavier
Va'a",Prop,Roosters,,,202419,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/DOCKER-CLAY%2C%20Zac%20NRL%202024%20GP0007-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Zach
Dockar-Clay",Hooker,Roosters,29,171,88,"New Plymouth, NZ",Canterbury-Bankstown Bulldogs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/SMITH%2C%20Billy%20NRL%202024%20GP0017-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Billy
Smith",Centre,Roosters,24,191,99,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/TUPOU%2C%20Daniel%20NRL%202024%20GP0006-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Daniel
Tupou",Winger,Roosters,33,196,105,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/YOUNG%2C%20Dom%20NRL%202024%20GP0004-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Dominic
Young",Winger,Roosters,23,200,107,United Kingdom,Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/KING%2C%20Ethan%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Ethan
King",Fullback,Roosters,22,,,-,-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/PAUGA%2C%20Junior%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Fetalaiga
Pauga",Centre,Roosters,28,185,90,"Otahuhu, NZ",Wests Tigers
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Hugo
Savala",Halfback,Roosters,,,,,
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Jake
Elliott",Halfback,Roosters,19,184,86,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/TEDESCO%2C%20James%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"James
Tedesco",Captain - Fullback,Roosters,31,184,95,"Ryde, NSW",Wests Tigers
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/MANU%2C%20Joseph%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Joseph
Manu",Fullback,Roosters,28,192,98,"Hamilton, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/SUAALII%2C%20Joseph%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Joseph-Aukuso
Sua'ali'i",Fullback,Roosters,21,196,98,"Penrith, NSW",South Sydney Rabbitohs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/MURPHY%2C%20Lewis%20NRL%202024%20GP0005-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Lewis
Murphy",Winger,Roosters,22,,,-,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/KEARY%2C%20Luke%20NRL%202024%20GP0010-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Luke
Keary",Five-Eighth,Roosters,32,179,85,"Ipswich, QLD",South Sydney Rabbitohs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/JENNINGS%2C%20Michael%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Michael
Jennings",Centre,Roosters,36,180,96,"Blacktown, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/TOIA%2C%20Rob%20NRL%202024%20GP0006-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Robert
Toia",Centre,Roosters,20,183,100,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/WALKER%2C%20Sam%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sam
Walker",Halfback,Roosters,22,183,78,"Leeds, UK",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500001/SMITH%2C%20Sandon%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sandon
Smith",Halfback,Roosters,21,176,82,"Gosford, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Brimson%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"AJ
Brimson",Fullback,Titans,25,181,89,"Brisbane, QLD",Nil
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Khan-Pereira%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Alofiana
Khan-Pereira",Winger,Titans,22,184,85,"Lismore, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Kelly%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Brian
Kelly",Centre,Titans,28,181,94,"Lismore, NSW",Manly-Warringah Sea Eagles
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Smith-Shields%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Harley
Smith-Shields",Centre,Titans,24,183,94,"Canberra, ACT",Canberra Raiders
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Campbell%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Jayden
Campbell",Fullback,Titans,24,183,80,"Cronulla, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/DeGroot%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Jaylan
De Groot",Winger,Titans,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Fifita%20J%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Jojo
Fifita",Winger,Titans,21,183,97,"Dunedin, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Kini%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Keano
Kini",Fullback,Titans,20,177,83,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Maumalo%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Ken
Maumalo",Winger,Titans,30,191,114,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Foran%20K%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Kieran
Foran",Five-Eighth,Titans,34,180,87,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Sami%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Phillip
Sami",Winger,Titans,27,186,97,"Ipswich, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Boyd%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Tanah
Boyd",Halfback,Titans,24,176,86,"Penrith, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Weaver%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Tom
Weaver",Halfback,Titans,21,172,77,"Tugun, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Francis%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Tony
Francis",Winger,Titans,21,187,97,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Hau%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Arama
Hau",2nd Row,Titans,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Fermor%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Beau
Fermor",2nd Row,Titans,26,189,99,"Dalby, QLD",Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Randall%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Chris
Randall",Hooker,Titans,28,183,90,"Newcastle, NSW",Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Fifita%20D%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"David
Fifita",2nd Row,Titans,24,186,115,"Brisbane, QLD",Brisbane Broncos
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Clark%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Erin
Clark",Lock,Titans,26,180,98,"Auckland, NZ",New Zealand Warriors
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Liu%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Isaac
Liu",Lock,Titans,33,187,108,"Otahuhu, NZ",Sydney Roosters
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Faasuamaleaui%20I%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Iszac
Fa'asuamaleaui",Prop,Titans,22,191,110,"Brisbane, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Jolliffe%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Jaimin
Jolliffe",Prop,Titans,27,187,110,"Wagga Wagga, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Stimson%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Joe
Stimson",2nd Row,Titans,28,189,104,"Temora, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Pahulu%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Josiah
Pahulu",Prop,Titans,20,184,104,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Palasia%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Keenan
Palasia",Prop,Titans,27,192,106,"Brisbane, QLD",Brisbane Broncos
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Haas%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Klese
Haas",2nd Row,Titans,22,185,104,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Fotuaika%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Moeaki
Fotuaika",Prop,Titans,24,185,110,"Gisborne, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Foran%20R%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Ryan
Foran",2nd Row,Titans,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Verrills%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Sam
Verrills",Hooker,Titans,25,183,88,"Sydney, NSW",Sydney Roosters
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500004/Faasuamaleaui%20T%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Tino
Fa'asuamaleaui",Captain - Prop,Titans,24,197,107,"Orange, NSW",Melbourne Storm
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/DOUEIHI%2C%20Adam%20NRL_2024_GP00191-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Adam
Doueihi",Five-Eighth,Wests Tigers,26,190,96,"Sydney, NSW",South Sydney Rabbitohs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/SEZER%2C%20Aiden%20NRL_2024_GP00017-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Aidan
Sezer",Halfback,Wests Tigers,33,180,90,"Bankstown, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/LOBB%2C%20Alexander%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Alex
Lobb",Winger,Wests Tigers,22,196,101,"Wollongong, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/NADEN%2C%20Brent%20NRL_2024_GP00012-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Brent
Naden",Centre,Wests Tigers,28,188,97,"Wellington, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/STAINES%2C%20Charlie%20NRL_2024_GP00018-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Charlie
Staines",Winger,Wests Tigers,23,180,91,"Forbes, NSW",Penrith Panthers
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Declan
Casey",Centre,Wests Tigers,24,189,92,"Sutherland, NSW",Canterbury-Bankstown Bulldogs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/Mason_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Heath
Mason",Fullback,Wests Tigers,19,178,88,"Bowral, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/BULA%2C%20Jahream%20NRL_2024_GP00014-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jahream
Bula",Fullback,Wests Tigers,22,187,93,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/SULLIVAN%2C%20Jayden%20NRL_2024_GP00013-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jayden
Sullivan",Five-Eighth,Wests Tigers,22,174,80,"Wollongong, NSW",St. George Illawarra Dragons
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500023/FELEDY%2C%20Josh%20NRL_2024_GP00009-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Josh
Feledy",Centre,Wests Tigers,19,180,91,"Sydney, NSW",-
